place_id,name,lat,lng,address,types,rating,user_ratings_total,phone,website,opening_hours_present,source_query
ChIJe96UJ6etcm0Rnf_YUfAnGFU,Curry & Craft Indian Restaurant,-37.10373999999999,174.952117,"11/236 Great South Road, Auckland 2113, New Zealand","establishment,food,point_of_interest,restaurant",5.0,3.0,+64 9 558 7541,http://www.curryandcraft.co.nz/,True,grid_classic_tourist_attraction
ChIJh6rk8SVTDW0RHhiQyI3AQuc,Karaka Spice Junction,-37.0839268,174.9075999,"322 Hingaia Road, Karaka 2580, New Zealand","establishment,food,meal_takeaway,point_of_interest,restaurant",4.6,251.0,+64 9 296 1577,http://karakaspicejunction.co.nz/,True,grid_classic_tourist_attraction
ChIJgzIZtNWscm0R0c__C7Mkh5g,New Ruby Restaurant,-37.0635525,174.9437524,"2 Averill Street, Papakura, Auckland 2110, New Zealand","establishment,food,point_of_interest,restaurant",4.1,378.0,+64 9 298 7871,https://www.facebook.com/New-Ruby-Restaurant-187099764644568/,True,grid_classic_tourist_attraction
ChIJ8YreyNWscm0R5hm19TKf7s8,Wild Orchid Thai Restaurant,-37.0635227,174.9439223,"6 Averill Street, Papakura, Auckland 2110, New Zealand","establishment,food,point_of_interest,restaurant",4.2,218.0,+64 9 296 9996,http://wildorchidthai.co.nz/,True,grid_classic_tourist_attraction
ChIJKZ-vmtWscm0R_0VQ7438jB4,The Emerald Thai Restaurant,-37.0619444,174.9433333,"60 O'Shannessy Street, Papakura, Auckland 2244, New Zealand","establishment,food,point_of_interest,restaurant",4.1,396.0,+64 9 296 7112,,True,grid_classic_tourist_attraction
ChIJHdlxLSutcm0RMw89IS8BT0I,Wendy's Hamburgers,-37.05801630000001,174.9401924,"80/82 Great South Road, Papakura, Auckland 2110, New Zealand","establishment,food,point_of_interest,restaurant",3.7,901.0,+64 9 298 4856,http://www.wendys.co.nz/,True,grid_classic_tourist_attraction
ChIJd2ktddWscm0RF5Fkc7jsKKg,Ezmeralda's Cafe,-37.0625187,174.9429842,"23 Broadway, Papakura, Auckland 2110, New Zealand","cafe,establishment,food,point_of_interest,restaurant",4.5,593.0,+64 9 298 5160,,True,grid_classic_tourist_attraction
ChIJ22Z-MtWscm0RBtmF1sbxIyo,Pizza Hut,-37.0629699,174.9402186,"25B Elliot Street, Papakura, Auckland 2110, New Zealand","establishment,food,meal_delivery,meal_takeaway,point_of_interest,restaurant",4.2,910.0,+64 800 838 383,https://www.pizzahut.co.nz/home?utm_source=organic&utm_medium=google-my-business&utm_campaign=5754,True,grid_classic_tourist_attraction
ChIJI50G1Sqtcm0R68HY5lxSlvM,KFC,-37.058516,174.940423,"Great South Road, Papakura, Auckland 2112, New Zealand","establishment,food,meal_takeaway,point_of_interest,restaurant",3.3,1379.0,+64 9 296 0951,https://kfc.co.nz/?utm_source=organic&utm_medium=google-my-business&utm_campaign=5553,True,grid_classic_tourist_attraction
ChIJJbCvWjRTDW0RqAtr2eIL_vI,Rosehill Shopping Centre,-37.0791114,174.9369218,"27 Edinburgh Avenue, Rosehill, Auckland 2113, New Zealand","establishment,food,grocery_or_supermarket,laundry,liquor_store,meal_takeaway,point_of_interest,restaurant,shopping_mall,store",4.0,78.0,+64 9 298 8465,,True,grid_classic_tourist_attraction
ChIJG-2oOdWscm0Rzfw2q727T7g,Galaxy Pizza,-37.0627959,174.9410009,"16 East Street, Papakura, Auckland 2110, New Zealand","establishment,food,meal_delivery,meal_takeaway,point_of_interest,restaurant",4.5,372.0,+64 9 299 9001,https://www.galaxypizza.co.nz/,True,grid_classic_tourist_attraction
ChIJqfWVCNWscm0Rfz6j9VQSDwg,Satay Noodle House,-37.063129,174.942459,"183 Great South Road, Papakura, Auckland 2110, New Zealand","establishment,food,point_of_interest,restaurant",4.6,586.0,+64 9 296 9296,https://linktr.ee/bunssataynoodlehouse,True,grid_classic_tourist_attraction
ChIJWy_RadSscm0RUWkn_a-nBF8,The Pizza Box,-37.0652717,174.9435757,"58 Wood Street, Papakura, Auckland 2110, New Zealand","cafe,establishment,food,point_of_interest,restaurant",4.2,413.0,+64 9 299 6677,http://www.pizzabox.co.nz/,True,grid_classic_tourist_attraction
ChIJ31tZRdSscm0RHQmKb2pXHL0,Red Earth Bistro and Wine Bar,-37.0645932,174.9434416,"255 Great South Road, Papakura, Auckland 2110, New Zealand","establishment,food,point_of_interest,restaurant",4.6,572.0,+64 9 296 9027,https://redearthbistro.co.nz/,True,grid_classic_tourist_attraction
ChIJq-03oYlIDW0R4dxxcUbwNl4,Noodle Canteen Papakura,-37.061636,174.941206,"123 Great South Road, Papakura, Auckland 2110, New Zealand","establishment,food,point_of_interest,restaurant",3.8,171.0,+64 9 298 9268,https://www.noodlecanteen-online.co.nz/papakura,True,grid_classic_tourist_attraction
ChIJzdsLVNKscm0RM2sjWcqgINA,Subway,-37.0626354,174.9424586,"160 Great South Road, Papakura, Auckland 2110, New Zealand","establishment,food,point_of_interest,restaurant",3.5,188.0,+64 9 298 4947,http://www.subway.co.nz/,True,grid_classic_tourist_attraction
ChIJ9QGjotWscm0R4rNQZy4wTBc,Salt & Pepper restaurant,-37.0623077,174.9431124,"32 Broadway, Papakura, Auckland 2110, New Zealand","establishment,food,point_of_interest,restaurant",4.1,318.0,+64 9 299 2992,https://saltpepperpapakura.co.nz/,True,grid_classic_tourist_attraction
ChIJZTkEriqtcm0R8PK5U7qaF3Y,McDonald's Papakura,-37.059984,174.9402132,"101 Great South Road, Papakura, Auckland 2110, New Zealand","establishment,food,point_of_interest,restaurant",3.7,2163.0,+64 9 298 2600,https://mcdonalds.co.nz/page/open-restaurants,True,grid_classic_tourist_attraction
ChIJHWncyiqtcm0REH2IN6q1YZQ,HELL Pizza Papakura,-37.0596266,174.940182,"89 Great South Road, Papakura, Auckland 2110, New Zealand","establishment,food,meal_delivery,meal_takeaway,point_of_interest,restaurant",3.9,234.0,+64 9 296 2666,https://hellpizza.com/,True,grid_classic_tourist_attraction
ChIJEwiuLtVSDW0RLXKgToQSVOU,Punjab Palace,-37.0587224,174.9398306,"71D Great South Road, Papakura, Auckland 2110, New Zealand","establishment,food,meal_takeaway,point_of_interest,restaurant",4.0,313.0,+64 9 296 7188,https://www.timmur.co.nz/,False,grid_classic_tourist_attraction
ChIJ17dNQdSscm0RgNrwimu8FGM,Lucky Day Takeaway,-37.0649665,174.9437648,"277 Great South Road, Papakura, Auckland 2110, New Zealand","establishment,food,meal_takeaway,point_of_interest,restaurant",4.5,254.0,+64 9 296 2117,,True,grid_classic_tourist_attraction
ChIJde9VN86scm0RwLVM5B0yYo8,Opaheke Takeaways,-37.0731936,174.9472645,"37 Opaheke Road, Ōpaheke, Auckland 2113, New Zealand","establishment,food,meal_takeaway,point_of_interest,restaurant",3.9,222.0,+64 9 298 5994,,True,grid_classic_tourist_attraction
ChIJL7IxFppNDW0RKuQYOfsCNb8,Domino's Pizza Papakura,-37.0585185,174.9398832,"2/69 Great South Road, Papakura, Auckland 1703, New Zealand","establishment,food,meal_delivery,meal_takeaway,point_of_interest,restaurant",3.2,666.0,+64 9 299 3601,https://www.dominos.co.nz/store/nz-papakura-98945?utm_source=google&utm_medium=places-organic&utm_campaign=yext&utm_content=googleURL,True,grid_classic_tourist_attraction
ChIJ3Tkokdascm0R_uE0MRcqo7c,Brandy's Cafe,-37.0638777,174.9453875,"2/14 Railway Street West, Papakura, Auckland 2110, New Zealand","cafe,establishment,food,point_of_interest,restaurant",4.0,114.0,+64 27 973 9355,,False,grid_classic_tourist_attraction
ChIJiS-ky9ZSDW0Ri3Suqyloqbw,Shang Lee Smorgasbord & Chinese Takeaways,-37.0587519,174.939768,"3/71 Great South Road, Papakura, Auckland 2110, New Zealand","establishment,food,point_of_interest,restaurant",4.2,268.0,+64 9 298 1551,,True,grid_classic_tourist_attraction
ChIJGTVvSNSscm0RhtwE-ZuRLlQ,Stampede Restaurant & Bar,-37.0644544,174.9439583,"238 Great South Road, Papakura, Auckland 2110, New Zealand","bar,establishment,food,night_club,point_of_interest,restaurant",4.0,1213.0,+64 9 297 8991,http://www.stampede.co.nz/,True,grid_classic_tourist_attraction
ChIJ7ZdC8c5TDW0RbOBWim1MfpA,MELBA Karaka,-37.0732035,174.9269358,"47 Harbourside Drive, Karaka, Auckland 2113, New Zealand","establishment,food,point_of_interest,restaurant",4.3,656.0,+64 9 296 8899,https://melba.nz/,True,grid_classic_tourist_attraction
ChIJY8_Wnd1TDW0RWV_mgsyOTSg,Subway,-37.0734546,174.9263041,"47 Harbourside Drive, Karaka 2113, New Zealand","establishment,food,point_of_interest,restaurant",3.6,82.0,+64 9 213 9954,https://www.subway.com/en-NZ/,True,grid_classic_tourist_attraction
ChIJJdzPj3NTDW0RH8MISGgsufc,McDonald's Karaka,-37.0735171,174.9261533,"47 Harbourside Drive, Karaka 2113, New Zealand","establishment,food,point_of_interest,restaurant",3.9,917.0,+64 9 217 3477,https://mcdonalds.co.nz/,True,grid_classic_tourist_attraction
ChIJj2nwGy9TDW0RXBNo-sWfjuc,Pizza Hut,-37.0735713,174.9260738,"2/47 Harbourside Drive, Karaka 2113, New Zealand","establishment,food,point_of_interest,restaurant",4.6,136.0,+64 9 296 0655,https://www.pizzahut.co.nz/home,True,grid_classic_tourist_attraction
ChIJzXfjY_9TDW0RB6SlDQk8zdw,Ethereal Restaurant,-37.074452,174.9266678,"8 Hinau Road, Papakura, Auckland 2113, New Zealand","establishment,food,point_of_interest,restaurant",4.2,44.0,+64 9 296 3391,https://www.etherealrestaurant.co.nz/,True,grid_classic_tourist_attraction
ChIJ_-zlbhpTDW0RpOUUXaFpYIs,St Pierres Sushi Karaka,-37.0736114,174.9256384,"Unit 1/47 Harbourside Drive, Karaka, Auckland 2113, New Zealand","establishment,food,meal_takeaway,point_of_interest,restaurant",3.1,30.0,+64 9 296 1012,https://stpierres.online/?utm_source=google&utm_medium=organic&utm_campaign=Google%20My%20Business&utm_content=St%20Pierre%27s%20Sushi%20Karaka%20-%20Auckland&utm_term=plcid_11227758240562636179,True,grid_classic_tourist_attraction
ChIJb6FLEABTDW0Ru1aPtWbEgoQ,KFC,-37.073387,174.9248676,"49 Hingaia Road, Karaka 2580, New Zealand","establishment,food,point_of_interest,restaurant",4.1,207.0,+64 9 296 1663,https://kfc.co.nz/,True,grid_classic_tourist_attraction
ChIJqymdZQBTDW0RKtmcjXB4wBk,Taco Bell Karaka,-37.0739618,174.9246574,"43 Hingaia Road, Karaka 2580, New Zealand","establishment,food,point_of_interest,restaurant",3.7,138.0,+64 9 296 0070,https://tacobell.co.nz/,True,grid_classic_tourist_attraction
ChIJU5NdRDxTDW0RRpXNkLhVLoQ,Urban Soul Cafe and Bistro,-37.0745349,174.923144,"71 Hingaia Road, Karaka 2113, New Zealand","cafe,establishment,food,point_of_interest,restaurant",4.2,1592.0,+64 9 216 7973,http://www.urbansoul.co.nz/,True,grid_classic_tourist_attraction
ChIJq1d68CNTDW0RyXhyclukD8E,"Cinnamon, Indian Eatery & Bar",-37.0743729,174.9225445,"Unit B4/75 Hingaia Road, Karaka 2113, New Zealand","establishment,food,point_of_interest,restaurant",4.9,211.0,+64 9 390 0050,https://cinnamon.nz/,True,grid_classic_tourist_attraction
ChIJ9xB6VDxTDW0R94PX5SwFT3o,Sushi wa Kim chef,-37.0742378,174.9223785,"7/75 Hingaia Road, Karaka 2113, New Zealand","establishment,food,point_of_interest,restaurant",4.4,87.0,+64 9 299 7115,https://m.facebook.com/sushiwakimchef/,True,grid_classic_tourist_attraction
ChIJPQj8ay9TDW0RNK6A3PbkCow,Pahurehure Takeaways,-37.0676204,174.9306696,"95 Elliot Street, Pahurehure, Auckland 2113, New Zealand","establishment,food,meal_takeaway,point_of_interest,restaurant",4.5,286.0,+64 9 299 6538,,True,grid_classic_tourist_attraction
ChIJpecdbbpTDW0RKUppGIgYdhw,Kebabs & More,-37.0789783,174.9320458,"83 Chichester Drive, Rosehill, Auckland 2113, New Zealand","establishment,food,meal_takeaway,point_of_interest,restaurant",5.0,4.0,+64 20 4006 3632,,True,grid_classic_tourist_attraction
ChIJE1bsltOscm0RoMh-mXXMwZM,Rosehill Takeaways,-37.079128,174.936971,"27 Edinburgh Avenue, Rosehill, Auckland 2113, New Zealand","establishment,food,point_of_interest,restaurant",4.4,140.0,+64 9 298 5976,,False,grid_classic_tourist_attraction
ChIJ-XOChpVTDW0RgYmapjw0dOQ,Masala vibe,-37.0813952,174.9189277,"18 Gelderland Way, Karaka 2113, New Zealand","establishment,food,meal_takeaway,point_of_interest,restaurant",5.0,21.0,+64 27 954 6438,https://www.ordermeal.co.nz/masala-vibe/,True,grid_classic_tourist_attraction
ChIJjX4ECb2tcm0RIRXCmxb1TFo,Grazeyard Food Trailer,-37.0637247,174.9401446,"20 Elliot Street, Papakura, Auckland 2110, New Zealand","establishment,food,point_of_interest,restaurant",5.0,12.0,+64 20 4014 1212,,True,grid_classic_tourist_attraction
ChIJ55Lacoitcm0RCwJPjNHQ0R8,Shree Radhe Food (SRF),-37.0637247,174.9401446,"20 Elliot Street, Papakura, Auckland 2110, New Zealand","establishment,food,point_of_interest,restaurant",5.0,30.0,+64 22 088 5938,,False,grid_classic_tourist_attraction
ChIJjT21_QKtcm0RJTb-JKVj5HE,Punjab Express Papakura,-37.0663819,174.9435609,"315 Great South Road, Papakura, Auckland 2110, New Zealand","establishment,food,meal_takeaway,point_of_interest,restaurant",3.3,237.0,+64 9 296 1339,http://www.punjabexpress.nz/,True,grid_classic_tourist_attraction
ChIJ4RQkNAetcm0RnFFiBDOBtlc,Select Pizza,-37.066191,174.943575,"3/311 Great South Road, Papakura, Auckland 2110, New Zealand","establishment,food,point_of_interest,restaurant",3.8,49.0,+64 9 296 0408,https://www.ordermeal.co.nz/select-pizza-papakura/?omclick=y,True,grid_classic_tourist_attraction
ChIJ5_taC1JTDW0Ra3MLGazz1hY,Ribs & Wings Papakura,-37.0661896,174.9435771,"3/311 Great South Road, Papakura, Auckland 2110, New Zealand","establishment,food,point_of_interest,restaurant",2.8,13.0,+64 9 296 0408,http://www.ribsandwings.co.nz/,True,grid_classic_tourist_attraction
ChIJ1x1OTWetcm0RIiaxjwwch7Y,Gourmet king takeaway,-37.0632771,174.9415929,"22 East Street, Papakura, North 2110, New Zealand","establishment,food,point_of_interest,restaurant",3.4,30.0,+64 9 296 2688,,True,grid_classic_tourist_attraction
ChIJyc8l4PGtcm0R9Qvyu7NU_X0,Turmeric Flavours Of India,-37.0627213,174.9411558,"13 Elliot Street, Papakura, Auckland 2110, New Zealand","establishment,food,point_of_interest,restaurant",4.4,348.0,+64 9 558 3216,https://turmericflavourofindiaonline.co.nz/,True,grid_classic_tourist_attraction
ChIJbaXrPtWscm0ROH-PRROX4KY,Elliot Bakery & Cafe,-37.0626849,174.9411771,"11 Elliot Street, Papakura, Auckland 2110, New Zealand","bakery,establishment,food,meal_takeaway,point_of_interest,restaurant,store",4.6,21.0,,,True,grid_classic_tourist_attraction
ChIJtVWwP9Wscm0REt5N1k9CpG8,Family Chinese Takeaway,-37.0627101,174.9412386,"11 Elliot Street, Pahurehure, Auckland 2110, New Zealand","establishment,food,meal_takeaway,point_of_interest,restaurant",,,+64 9 296 7393,,True,grid_classic_tourist_attraction
ChIJt41pcQCtcm0Ro9OBweATVHE,Mithaiwala Papakura,-37.0640873,174.9429813,"223 Great South Road, Papakura, Auckland 2110, New Zealand","establishment,food,point_of_interest,restaurant",3.7,103.0,+64 9 558 5493,,True,grid_classic_tourist_attraction
ChIJ1QGUi7Gtcm0RnnYItY66mW8,Lil Abners Papakura,-37.06480579999999,174.9437014,"271 Great South Road, Papakura, Auckland 2110, New Zealand","establishment,food,meal_takeaway,point_of_interest,restaurant",4.1,110.0,+64 9 298 6786,,True,grid_classic_tourist_attraction
ChIJwzgSXitMDW0RLWE3RvfvbYY,Grumpys,-37.0639085,174.9429822,"221 Great South Road, Papakura, Auckland 2110, New Zealand","establishment,food,point_of_interest,restaurant",4.3,284.0,+64 9 296 2700,,True,grid_classic_tourist_attraction
ChIJ13rODdWscm0RkaX-OIjPiZ8,Ronnie's Cafe,-37.0628023,174.9422158,"167/169 Great South Road, Papakura, Auckland 2110, New Zealand","cafe,establishment,food,meal_takeaway,point_of_interest,restaurant,store",4.4,285.0,+64 9 297 7384,,True,grid_classic_tourist_attraction
ChIJq3j2apKtcm0RDji8EPBPJCQ,Danny's Kebab and Chargrilled Burgers,-37.0635218,174.9430821,"194 Great South Road, Papakura North, Auckland 2110, New Zealand","establishment,food,point_of_interest,restaurant",4.6,371.0,+64 9 218 5725,https://www.papakura-dannyskebab.shop/online-ordering-papakura,True,grid_classic_tourist_attraction
ChIJpeZloDOtcm0RWOfUkShUsk8,Blue Pacific Takeaway,-37.063644,174.943219,"200 Great South Road, Papakura, Auckland 2110, New Zealand","establishment,food,meal_takeaway,point_of_interest,restaurant",3.9,87.0,+64 9 298 5527,,True,grid_classic_tourist_attraction
ChIJI-94QgCtcm0RS5s6XYcemUA,NZ Momo,-37.0633498,174.9429333,"182 Great South Road, Papakura, Auckland 2110, New Zealand","establishment,food,point_of_interest,restaurant",3.7,3.0,+64 210 247 9157,,False,grid_classic_tourist_attraction
ChIJYZj_B9Wscm0RRt4Pv1u2tBw,Aoyama Sushi,-37.0633322,174.9429256,"182 Great South Road, Papakura, Auckland 2110, New Zealand","establishment,food,point_of_interest,restaurant",4.6,51.0,+64 9 299 8146,https://www.ordermeal.co.nz/aoyama-sushi-papakura/,True,grid_classic_tourist_attraction
ChIJlf759Vmtcm0RRrZZksvztRQ,IZU,-37.062829,174.9425462,"170 Great South Road, Papakura, Auckland 2110, New Zealand","establishment,food,point_of_interest,restaurant",4.7,365.0,+64 9 296 0499,http://www.izu.nz/,True,grid_classic_tourist_attraction
ChIJDQni3-escm0RkaHXAN0HF7M,Hunua Road Lunchbar,-37.0724565,174.9622116,"66 Hunua Road, Papakura, Auckland 2110, New Zealand","establishment,food,point_of_interest,restaurant",4.0,37.0,+64 9 296 1609,,True,grid_classic_tourist_attraction
ChIJ7c9k_YWtcm0RiMtNBjHq630,Ohana Bistro,-37.0713749,174.9637917,"5 Croskery Road, Papakura, Auckland 1730, New Zealand","establishment,food,point_of_interest,restaurant",4.8,5.0,+64 9 299 8078,https://www.papakuraclub.co.nz/restaurant,True,grid_classic_tourist_attraction
ChIJY16rPq2tcm0RqHYelgO1VDs,Indian Eats,-37.0654075,174.9671807,"117 Settlement Road, Papakura, Auckland 2110, New Zealand","establishment,food,meal_takeaway,point_of_interest,restaurant",4.8,48.0,+64 22 437 1968,https://www.ordermeal.co.nz/indian-eats/,True,grid_classic_tourist_attraction
ChIJdYKFESCtcm0RgrgoOfisnIA,SHEEHAN TAKEAWAYS,-37.0614202,174.9591703,"1C Sheehan Avenue, Papakura, Auckland 2110, New Zealand","establishment,food,meal_takeaway,point_of_interest,restaurant",4.1,89.0,+64 9 298 8358,,True,grid_classic_tourist_attraction
ChIJFzTzWD2tcm0RiOKVtOzJnqE,MMs Chicken Run,-37.0623638,174.9478327,"35/c Royston Street, Papakura 2113, New Zealand","establishment,food,meal_takeaway,point_of_interest,restaurant",,,+64 20 4082 2544,,False,grid_classic_tourist_attraction
ChIJs6LtLf2tcm0RJS-ODKSobN8,Swad Amritsari,-37.064333,174.9457144,"2/10 Railway Street West, Papakura, Auckland 2110, New Zealand","establishment,food,meal_takeaway,point_of_interest,restaurant",4.6,297.0,+64 9 296 0759,http://swadamritsari.co.nz/,True,grid_classic_tourist_attraction
ChIJAQBgvyGtcm0RjX6ZL60f1ko,Cross st takeaways papakura,-37.057686,174.9595437,"9 Wilson Place, Papakura, Auckland 2110, New Zealand","establishment,food,meal_takeaway,point_of_interest,restaurant",4.2,12.0,+64 9 296 1990,,True,grid_classic_tourist_attraction
ChIJX39wBtOtcm0RwOGrGhL34QY,The Chef Of India,-37.062004,174.9475555,"7/1 Prictor Street, Papakura, Auckland 2110, New Zealand","establishment,food,meal_takeaway,point_of_interest,restaurant",4.1,238.0,+64 9 298 0935,https://chefofindia.co.nz/,True,grid_classic_tourist_attraction
ChIJkWQCvjetcm0RyY0FkpkRhgI,Asian food,-37.0617096,174.947669,"1 Prictor Street, Papakura, Auckland 2110, New Zealand","establishment,food,point_of_interest,restaurant",5.0,1.0,,,False,grid_classic_tourist_attraction
ChIJT_Zh7ymtcm0RFvTHprisvT0,Mr Sushi,-37.0618873,174.9473142,"Unit 10/1 Prictor Street, Papakura, Auckland 2110, New Zealand","establishment,food,point_of_interest,restaurant",5.0,40.0,,,True,grid_classic_tourist_attraction
ChIJywiQR7atcm0R8hNf6ymno6E,Roast House,-37.0618326,174.9472855,"1 Prictor Street, Papakura, Auckland 2110, New Zealand","establishment,food,point_of_interest,restaurant",3.4,30.0,+64 9 299 2838,,True,grid_classic_tourist_attraction
ChIJEw--aRCtcm0RHIpJ9QntRy8,Brothers BBQ House,-37.0615495,174.9474853,"3/1 Prictor Street, Papakura, Auckland 2110, New Zealand","establishment,food,point_of_interest,restaurant",3.9,87.0,+64 9 296 1788,,True,grid_classic_tourist_attraction
ChIJUZ6h3KKtcm0RAfWFTiRU0oo,Papakura Fresh Fish & Takeaway,-37.0615683,174.9474263,"Unit 8/1 Prictor Street, Papakura, Auckland 2110, New Zealand","establishment,food,point_of_interest,restaurant",3.7,43.0,+64 9 299 8486,,True,grid_classic_tourist_attraction
ChIJdeRgxOWtcm0R_RRIcZMS-64,Papakura curry mahal,-37.0584195,174.9532157,"curry mahal 74 Clevedon Road, Papakura, Auckland 2110, New Zealand","establishment,food,meal_takeaway,point_of_interest,restaurant",4.5,124.0,+64 9 298 1843,,True,grid_classic_tourist_attraction
ChIJaRAcYDmtcm0R2_IeUotK2iI,Azumaya Sushi & Hot Food,-37.0633979,174.9441455,"6 Averill Street, Papakura, Auckland 2110, New Zealand","establishment,food,point_of_interest,restaurant",4.6,53.0,+64 9 299 1933,,True,grid_classic_tourist_attraction
ChIJX_16Tl2tcm0RhrrqPxW5ZUg,Indian Zaika Restaurant Papakura,-37.0624584,174.9439188,"4/46 Broadway, Papakura, Auckland 2110, New Zealand","establishment,food,point_of_interest,restaurant",4.0,402.0,+64 9 296 1200,https://indianzaikarestaurant.co.nz/,True,grid_classic_tourist_attraction
ChIJuzmJHmutcm0RQUtp2HJIMq4,Papakura Kukbab,-37.0624319,174.9436,"44 Broadway, Papakura, Auckland 2110, New Zealand","establishment,food,point_of_interest,restaurant",4.9,87.0,+64 21 995 776,,True,grid_classic_tourist_attraction
ChIJNZvWltWscm0RNSO2jTcpuBE,Little Tokyo Sushi,-37.0622586,174.9435355,"123 O'Shannessey Street, Papakura, Auckland 2110, New Zealand","establishment,food,point_of_interest,restaurant",4.8,132.0,+64 9 296 2566,,True,grid_classic_tourist_attraction
ChIJgbyBNACtcm0R-S0LTDpkB5U,SUSHI GALLERY,-37.0620065,174.9436739,"103 O'Shannessey Street, Papakura, Auckland 2110, New Zealand","establishment,food,point_of_interest,restaurant",4.5,12.0,,,False,grid_classic_tourist_attraction
ChIJ_4p24W2tcm0R82JtvxPo3Nc,Delicious Korean Chicken,-37.0620395,174.9436396,"105 O'Shannessey Street, Papakura, Auckland 2110, New Zealand","establishment,food,meal_takeaway,point_of_interest,restaurant",4.7,166.0,+64 22 156 3099,https://www.ubereats.com/nz/store/delicious-korean-chicken-%2B/jxP9bsZNRDSZKV89XPdIgA,True,grid_classic_tourist_attraction
ChIJszjqH_atcm0Ryab4VwzivLU,Totally Chicken Papakura,-37.0620213,174.9435961,"105 O'Shannessey Street, Papakura, Auckland 2110, New Zealand","establishment,food,meal_takeaway,point_of_interest,restaurant",4.1,13.0,+64 9 217 1288,,False,grid_classic_tourist_attraction
ChIJ60aRgfutcm0RJ2q8e19XBm0,Hunua Eatery,-37.0629005,174.9426541,"174 Great South Road, Papakura, Auckland 2110, New Zealand","establishment,food,point_of_interest,restaurant",3.9,106.0,+64 9 296 2996,https://hunuaeateryonline.co.nz/,True,grid_classic_tourist_attraction
