place_id,name,lat,lng,address,types,rating,user_ratings_total,phone,website,opening_hours_present,source_query
ChIJI2c6wTNJDW0RybNb0VvrtbQ,TransQuip,-36.9250409,174.8488122,"6a Te Apunga Place, Mount Wellington, Auckland 1060, New Zealand","establishment,point_of_interest,shopping_mall",5.0,32.0,+64 9 320 0325,http://www.transquip.co.nz/,True,grid_classic_shopping_mall
ChIJ6R04q4ZLDW0RSohxuO2avsY,Chinatown,-36.9253795,174.8932422,"262 Ti Rakau Drive, Burswood, Auckland 2013, New Zealand","establishment,point_of_interest,shopping_mall",3.7,1288.0,,,True,grid_classic_shopping_mall
ChIJhUOcTH1LDW0RlPifavN7ro8,The Hub,-36.9304207,174.9092157,"451 Ti Rakau Drive, Huntington Park, Auckland 2013, New Zealand","establishment,parking,point_of_interest,shopping_mall",4.2,570.0,+64 9 443 8315,,False,grid_classic_shopping_mall
ChIJy5rlU5JMDW0RCSJyJkqladw,Chapel Road Village,-36.9495573,174.9113348,"345 Chapel Road, Flat Bush, Auckland 2016, New Zealand","establishment,point_of_interest,shopping_mall",4.1,278.0,,,False,grid_classic_shopping_mall
ChIJUfmAbG9BDW0R4RCtphwZ6N0,E'clipz Unisex Hair Studio,-36.8955043,174.6278719,"64D Bruce McLaren Road, Henderson, Auckland 0612, New Zealand","establishment,point_of_interest,shopping_mall",4.7,29.0,+64 9 838 6666,,True,grid_classic_shopping_mall
ChIJCW4TAe1BDW0RG7dbZ772QxA,Variety for u,-36.9107488,174.6522652,"60 Glenmall Place, Glen Eden, Auckland 0602, New Zealand","establishment,point_of_interest,shopping_mall",,,+64 9 818 3675,,False,grid_classic_shopping_mall
ChIJjW_7H2ZHDW0RU8DNibxOwC4,Glenavon Village shops,-36.90665329999999,174.7018191,"278 Blockhouse Bay Road, Avondale, Auckland 0600, New Zealand","establishment,point_of_interest,shopping_mall",,,,,False,grid_classic_shopping_mall
ChIJ_QRgoYhGDW0Rz963HMMh3HA,Ravi Food Spices,-36.9122316,174.7273953,"421 Richardson Road, Mount Roskill, Auckland 1041, New Zealand","establishment,point_of_interest,shopping_mall",4.3,26.0,+64 9 627 7226,,True,grid_classic_shopping_mall
ChIJ0-4gpPJGDW0RUY3nD0-Pn1k,Tulja Centre,-36.9006799,174.7212941,"190 Stoddard Road, Wesley, Auckland 1041, New Zealand","establishment,point_of_interest,shopping_mall",3.2,42.0,,,True,grid_classic_shopping_mall
ChIJudT8bgBHDW0RYlzXrZt3aIg,Potter Ave Dairy,-36.8982701,174.7274128,"4 Potter Avenue, Wesley, Auckland 1041, New Zealand","establishment,point_of_interest,shopping_mall",,,,,False,grid_classic_shopping_mall
ChIJ6_mMTKZIDW0RNVRjqWWS-9s,홍길동여행사,-36.9129623,174.7760773,"109 Symonds Street, Royal Oak, Auckland 1061, New Zealand","establishment,point_of_interest,shopping_mall",5.0,1.0,,http://www.hkdtour.co.nz/,True,grid_classic_shopping_mall
ChIJy3yGhBNGDW0R2MvE2Rzw-bM,Three Kings Plaza,-36.9088525,174.7559762,"536 Mount Albert Road, Three Kings, Auckland 1042, New Zealand","establishment,point_of_interest,shopping_mall",4.0,626.0,+64 9 625 2999,,False,grid_classic_shopping_mall
ChIJN-P5NE5LDW0Rc7_IF_buXOE,Class A Security Limited,-36.9100387,174.7746125,"691 Manukau Road, Royal Oak, Auckland 1023, New Zealand","establishment,point_of_interest,shopping_mall",,,+64 28 437 4607,,True,grid_classic_shopping_mall
ChIJmSUeXLJIDW0RIB3IrX3taHU,adidas Outlet Onehunga,-36.9207953,174.7865545,"Dress Smart Onehunga Shop 609/151 Arthur Street, Onehunga, Auckland 1061, New Zealand","clothing_store,establishment,point_of_interest,shoe_store,shopping_mall,store",3.8,265.0,+64 9 634 5346,https://www.adidas.co.nz/?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_term=NZ221483-adidas-outlet-onehunga,True,grid_classic_shopping_mall
ChIJyz4-Od5IDW0Rpn1I_3ZwJBY,Artizan Diamond Tools,-36.9064108,174.8115708,"726B Great South Road, Penrose, Auckland 1061, New Zealand","establishment,point_of_interest,shopping_mall",,,+64 9 930 7230,http://www.artizandiamond.co.nz/,True,grid_classic_shopping_mall
ChIJS_-80UdJDW0RAVGCfFNcWgo,Sylvia Park Lifestyle,-36.9170435,174.838082,"393 Mount Wellington Highway, Mount Wellington, Auckland 1060, New Zealand","establishment,point_of_interest,shopping_mall",4.3,487.0,+64 9 570 3777,https://www.sylviapark.com/,True,grid_classic_shopping_mall
ChIJS_-80UdJDW0RT2Tg9yXE8fs,Apex Mega Centre,-36.9167303,174.8377912,"393 Mount Wellington Highway, Mount Wellington, Auckland 1060, New Zealand","establishment,point_of_interest,shopping_mall",4.7,3.0,,,True,grid_classic_shopping_mall
ChIJ2YxMszFLDW0RXc9zIlvgsVI,Kentigern Plaza,-36.910881,174.8716094,"102 Pakuranga Road, Pakuranga, Auckland 2010, New Zealand","establishment,point_of_interest,shopping_mall",4.0,53.0,,,True,grid_classic_shopping_mall
ChIJl8_ip1JLDW0RIcbRpAroMgU,Sedar Properties,-36.9129089,174.871826,"10 Aylesbury Street, Pakuranga, Auckland 2010, New Zealand","establishment,point_of_interest,shopping_mall",,,+64 210 808 7435,,False,grid_classic_shopping_mall
ChIJEfNoP-lLDW0RP3M8GBc79LQ,Pakuranga Town Centre,-36.912647,174.871999,"Pakuranga Town Centre 10 Aylesbury Street, Pakuranga, Auckland 2010, New Zealand","establishment,point_of_interest,shopping_mall",3.7,1460.0,+64 9 978 9100,http://www.pakurangaplaza.co.nz/,True,grid_classic_shopping_mall
ChIJvRlTeSBJDW0RrjK3rDy2XR0,Clifton Court,-36.8987734,174.853917,"7 Clifton Court, Panmure, Auckland 1072, New Zealand","establishment,point_of_interest,shopping_mall",4.0,2.0,,,False,grid_classic_shopping_mall
ChIJExZTv_JLDW0RVmdiNEYY6Y0,Edge water shopping center,-36.9204013,174.8766559,"Ti Rakau Drive, Pakuranga, Auckland 2010, New Zealand","establishment,point_of_interest,shopping_mall",4.3,43.0,,,False,grid_classic_shopping_mall
ChIJuSKMTnRLDW0R0_oVtDGLkVI,Fresh Point.,-36.9128008,174.9014306,"135 Cascades Road, Pakuranga Heights, Auckland 2010, New Zealand","establishment,point_of_interest,shopping_mall",4.5,42.0,+64 9 576 1259,,True,grid_classic_shopping_mall
ChIJr-4xFq9LDW0RKYT4I3d89oE,Egomall,-36.914005,174.9014755,"Ben Lomond Crescent, Pakuranga Heights, Auckland 2010, New Zealand","establishment,point_of_interest,shopping_mall",5.0,1.0,+64 9 930 0300,http://www.egomall.co.nz/,True,grid_classic_shopping_mall
ChIJFwT79S9LDW0RRbzNCuOXovs,Aviemore Square,-36.9020085,174.9048952,"29 Aviemore Drive, Highland Park, Auckland 2010, New Zealand","establishment,point_of_interest,shopping_mall",4.1,21.0,,,False,grid_classic_shopping_mall
ChIJbzQENEZLDW0RhBrHVhN3Ris,Meadowlands Lotto,-36.9135767,174.9287202,"Shop 17/112 Whitford Road, Somerville, Auckland 2014, New Zealand","establishment,point_of_interest,shopping_mall",4.4,37.0,+64 9 535 0377,https://www.lottoshop.co.nz/howick/lotto-shop/meadowlands-lotto,True,grid_classic_shopping_mall
ChIJ8xdByShLDW0RRGg8W_jVlBE,Howick Village Association,-36.8951686,174.932083,"6/1 Central Terrace, Howick, Auckland 2014, New Zealand","establishment,point_of_interest,shopping_mall",4.3,9.0,+64 21 224 4225,http://www.howickvillage.co.nz/,False,grid_classic_shopping_mall
ChIJQe2yyChLDW0Rm11YXpL2smw,Rices Mall,-36.894438,174.9308705,"Howick, Auckland 2014, New Zealand","establishment,point_of_interest,shopping_mall",4.5,24.0,,,True,grid_classic_shopping_mall
ChIJKxQSwYNqDW0R6vnHmNwuWjM,Pooks Rd Laundromat,-36.8681168,174.6021169,"6/18 Pooks Road, Ranui, Auckland 0612, New Zealand","establishment,point_of_interest,shopping_mall",3.5,11.0,,,True,grid_classic_shopping_mall
ChIJ554ImrNBDW0R910mtUnpvZo,Shopping Plaza Arcade,-36.8796596,174.6332228,"357 Great North Road, Henderson, Auckland 0612, New Zealand","establishment,point_of_interest,shopping_mall",4.1,9.0,,,True,grid_classic_shopping_mall
ChIJq6FAdwBBDW0RmM5sWm9A6E4,Glendene Village,-36.8866326,174.6445721,"4343 Great North Road, Glendene, Auckland 0602, New Zealand","establishment,point_of_interest,shopping_mall",4.3,4.0,,,False,grid_classic_shopping_mall
ChIJBcQuN-RHDW0RxwfUEI_qJSQ,Wan Fang Souvenirs,-36.8879454,174.7111281,"955 New North Road, Mount Albert, Auckland 1025, New Zealand","establishment,point_of_interest,shopping_mall",3.5,2.0,+64 9 309 2488,,True,grid_classic_shopping_mall
ChIJYTjpMjxHDW0R8UWGXlYMB58,955 shopping centre,-36.887857,174.7114077,"955 New North Road, Mount Albert, Auckland 1025, New Zealand","establishment,point_of_interest,shopping_mall",4.1,11.0,+64 9 846 8188,,True,grid_classic_shopping_mall
ChIJp68umiJHDW0RF-FZMeTYA2E,Pt Chev Arcade,-36.8701076,174.7104549,"1221 Great North Road, Point Chevalier, Auckland 1022, New Zealand","establishment,point_of_interest,shopping_mall",3.6,18.0,,,True,grid_classic_shopping_mall
ChIJYwgJvSJHDW0RrFLcg0L2HTk,Dollar Club,-36.8701454,174.7106744,"UnitD5/1205 Great North Road, Point Chevalier, Auckland 1022, New Zealand","establishment,point_of_interest,shopping_mall",4.1,9.0,+64 9 845 1235,,True,grid_classic_shopping_mall
ChIJSYbn6khHDW0RBg4L_kF-EPc,Pagani St Lukes,-36.8828849,174.7331998,"S802 Westfield St Lukes 80 Saint Lukes Road, Mount Albert, Auckland 1025, New Zealand","establishment,point_of_interest,shopping_mall",3.5,4.0,+64 21 272 7322,https://www.pagani.co.nz/,True,grid_classic_shopping_mall
ChIJLb-Yz05GDW0R7s0wrgtnxWc,Natural Health 2015 Ltd,-36.888241,174.7472213,"634 Dominion Road, Mount Eden, Auckland 1041, New Zealand","establishment,point_of_interest,shopping_mall",3.7,7.0,+64 21 139 8967,http://niuaohuikang.com/,True,grid_classic_shopping_mall
ChIJyzQeVndIDW0RnN1XSTkCves,Nuffield Street,-36.8718562,174.7780374,"Newmarket, Auckland 1023, New Zealand","establishment,point_of_interest,shopping_mall",4.5,6.0,,,False,grid_classic_shopping_mall
ChIJoawHIJ5JDW0RIjX17jBCeOQ,Two Double Five,-36.870302,174.7770446,"255 Broadway, Newmarket, Auckland 1023, New Zealand","establishment,point_of_interest,shopping_mall",,,,,False,grid_classic_shopping_mall
ChIJMYDGoQtJDW0R2EZRxUFQtgQ,Stoneridge on Lunn,-36.8891912,174.8327551,"87-101 Lunn Avenue, Mount Wellington, Auckland 1072, New Zealand","establishment,point_of_interest,shopping_mall",4.4,24.0,,https://stoneridgeonlunn.co.nz/,True,grid_classic_shopping_mall
ChIJt-TM-nZJDW0R2eSq_zrzE-M,Bargainz,-36.8748533,174.8311607,"Pyatt Crescent, St Johns, Auckland 1072, New Zealand","establishment,point_of_interest,shopping_mall",,,,https://bargainz.co.nz/,False,grid_classic_shopping_mall
ChIJU5Wj7XdJDW0RsPlb5Yt5qeI,Stonefields Market,-36.8871256,174.8446595,"30 Stonefields Avenue, Stonefields, Auckland 1072, New Zealand","establishment,point_of_interest,shopping_mall",4.3,145.0,+64 9 520 2226,https://stonefieldsmarket.co.nz/,False,grid_classic_shopping_mall
ChIJ0aeDjelJDW0R8fZATlw5y74,Cheap box hair braids Auckland,-36.8829802,174.8579864,"16 Tippett Street, Point England, Auckland 1072, New Zealand","establishment,point_of_interest,shopping_mall",,,+64 22 033 6567,,True,grid_classic_shopping_mall
ChIJwSO2AyNLDW0R9O1q1DNvq7o,Primax Marketing Ltd,-36.8919255,174.8663921,"111 Dunkirk Road, Panmure, Auckland 1075, New Zealand","establishment,finance,point_of_interest,shopping_mall",,,+64 21 125 8670,,True,grid_classic_shopping_mall
ChIJRWn1EQBJDW0RmLGTGCxwOi4,Glen Innis Town Center,-36.8747986,174.8538468,"Apirana Avenue, Glen Innes, Auckland 1072, New Zealand","establishment,point_of_interest,shopping_mall",,,,,True,grid_classic_shopping_mall
ChIJ04jFZFS1cm0RjCaU6uIWLeo,Pohutukawa Coast Shopping Centre,-36.8895474,175.0108197,"129 Beachlands Road, Beachlands 2018, New Zealand","establishment,point_of_interest,shopping_mall",4.0,9.0,,,False,grid_classic_shopping_mall
ChIJNY3dqEFADW0RTxn_5aUDGYw,Lincoln North Centre,-36.8561845,174.6288878,"Lincoln Road, Henderson, Auckland 0610, New Zealand","establishment,point_of_interest,shopping_mall",4.3,1866.0,,,True,grid_classic_shopping_mall
ChIJk70hb-dBDW0RR3em_5UqYxU,Refill Nation,-36.8432341,174.6519829,"571 Te Atatu Road, Te Atatū Peninsula, Auckland 0610, New Zealand","establishment,point_of_interest,shopping_mall",4.5,32.0,,,True,grid_classic_shopping_mall
ChIJOTBTM-VHDW0RllMMI1xsogo,100HEALTH,-36.850186,174.7646518,"Mid City Shop 9/233-237 Queen Street, Auckland Central, Auckland 1010, New Zealand","establishment,health,point_of_interest,shopping_mall",5.0,4.0,+64 9 336 1009,,True,grid_classic_shopping_mall
ChIJ3TYd0-RHDW0RjdRZUxrm61Y,NZH 康尔佳保健品连锁,-36.8500222,174.7659851,"Shop 2/10 Lorne Street, Auckland Central, Auckland 1010, New Zealand","establishment,point_of_interest,shopping_mall,store",2.8,16.0,+64 9 600 6608,http://www.nzhg.co.nz/,False,grid_classic_shopping_mall
ChIJyR9n4HZIDW0RM6XyhqE0skc,STORM,-36.8690726,174.7769952,"4 Teed Street, Newmarket, Auckland 1023, New Zealand","clothing_store,establishment,point_of_interest,shopping_mall,store",3.9,8.0,+64 210 586 063,https://www.stormonline.com/,True,grid_classic_shopping_mall
ChIJORgfMuVHDW0RhFyKxRWmhs0,Cyber Outlet,-36.8501155,174.7645777,"239 Queen Street, Auckland Central, Auckland 1010, New Zealand","establishment,point_of_interest,shopping_mall",3.6,7.0,+64 9 379 8835,,True,grid_classic_shopping_mall
ChIJl6z-cXBHDW0RDgwcMFxm9Fc,Apropos,-36.857606,174.7602097,"Level 1 St Kevin's Arcade, 183 Karangahape Road, Auckland Central, Auckland 1010, New Zealand","establishment,point_of_interest,shopping_mall",,,+64 9 333 4445,http://apropos.co.nz/,False,grid_classic_shopping_mall
ChIJi5nBVjtHDW0R-wlU745uaiU,La Gonda Arcade,-36.857641,174.7597918,"203-207 Karangahape Road, Auckland Central, Auckland 1010, New Zealand","establishment,point_of_interest,shopping_mall",4.0,2.0,,,True,grid_classic_shopping_mall
ChIJ4fdbmjFHDW0Rksw_mZQajAQ,YOYOSO Auckland CBD,-36.8507859,174.7648101,"290 Queen Street, Auckland Central, Auckland 1010, New Zealand","establishment,point_of_interest,shopping_mall,store",3.9,179.0,,http://www.yoyoso.nz/,True,grid_classic_shopping_mall
ChIJ32sDXPVHDW0Rr0c_iXh6NQM,Creaddictive NZ,-36.8499322,174.7608584,"Auckland Central, Auckland 1010, New Zealand","establishment,point_of_interest,shopping_mall",,,+64 21 682 561,,False,grid_classic_shopping_mall
ChIJ6ygaL_tHDW0RGpYVLYG13-g,Kiwi Mai,-36.8493591,174.7659309,"9b Victoria Street East, Auckland Central, Auckland 1010, New Zealand","establishment,point_of_interest,shopping_mall",,,+64 21 455 096,,True,grid_classic_shopping_mall
ChIJ1zatJSJHDW0RUXdWjJ8ncDo,Sunny convenience stores,-36.8473454,174.7614352,"2/51-61 Hobson Street, Auckland Central, Auckland 1010, New Zealand","establishment,point_of_interest,shopping_mall",,,,,False,grid_classic_shopping_mall
ChIJJQ4gfzBHDW0RZuHUobahqV8,"Buy one, gift one (BOGO)",-36.8461806,174.7650331,"Floor 9/12-26 Swanson Street, Auckland Central, Auckland 1010, New Zealand","establishment,point_of_interest,shopping_mall",,,,https://bogof.co.nz/,False,grid_classic_shopping_mall
ChIJB2uisQhIDW0Rw2ySaSiHzfQ,Parnell Business Association,-36.8512403,174.778142,"2 York Street, Parnell, Auckland 1052, New Zealand","establishment,food,point_of_interest,restaurant,shopping_mall",5.0,5.0,+64 9 379 0606,https://www.parnell.net.nz/?utm_source=GMB&utm_medium=Organic+Search,True,grid_classic_shopping_mall
ChIJHRVfoeNJDW0R1J2ptSLSMog,Foundation Precinct,-36.86357710000001,174.779015,"8 George Street, Newmarket, Auckland 1023, New Zealand","establishment,point_of_interest,shopping_mall",4.3,3.0,,,False,grid_classic_shopping_mall
ChIJETywp1BJDW0RymAFHTZ7M3U,Zillopillow,-36.8634551,174.7808684,"532 Parnell Road, Parnell, Auckland 1052, New Zealand","establishment,point_of_interest,shopping_mall",5.0,1.0,+64 27 212 1707,https://www.zillopillow.com/,False,grid_classic_shopping_mall
ChIJY-ro7XZIDW0Rx3vaU_g0aiU,Osborne Lane,-36.8681196,174.7768784,"Kent Street, Newmarket, Auckland 1023, New Zealand","establishment,point_of_interest,shopping_mall",,,+64 9 377 4040,http://www.osbornelane.co.nz/contact/,True,grid_classic_shopping_mall
ChIJsTdv38ZJDW0RdTw4catmaEE,Dollarstation Eastridge,-36.8606817,174.8296432,"215 Kepa Road, Mission Bay, Auckland 1071, New Zealand","establishment,point_of_interest,shopping_mall",4.6,18.0,+64 9 521 0111,,False,grid_classic_shopping_mall
ChIJM5ZxYgJKDW0Rj1-kf4U3mMs,Joy & Peace Nails - Spa,-36.8511879,174.857578,"33-39 St Heliers Bay Road - Inside the St Heliers Mall, St Heliers, Auckland 1071, New Zealand","establishment,point_of_interest,shopping_mall",4.5,47.0,+64 9 575 6249,https://joyandpeacenails.com/,True,grid_classic_shopping_mall
ChIJrdGmr_xBDW0R3pcsaKPDK3k,Le-Eva,-36.8374385,174.6575311,"Glenhaven Place, Te Atatū Peninsula, Auckland 0610, New Zealand","establishment,point_of_interest,shopping_mall",,,+64 210 914 3515,https://www.le-eva.com/,True,grid_classic_shopping_mall
ChIJK25EYd03DW0R_MZYTKwF3OY,The Arcade Devonport,-36.8316534,174.7969128,"15 Victoria Road, Devonport, Auckland 0624, New Zealand","establishment,point_of_interest,shopping_mall",4.3,11.0,,,False,grid_classic_shopping_mall
ChIJTfDiTgAVDW0RoIq3K-3w3w0,Maki Centre - Retail,-36.8094933,174.6054296,"Westgate, Auckland 0814, New Zealand","establishment,point_of_interest,shopping_mall",,,,,False,grid_classic_shopping_mall
ChIJ37fOKwA_DW0RZs4dhHSZazA,Maki Centre,-36.8097319,174.6061137,"Maki Street, Westgate, Auckland 0814, New Zealand","establishment,point_of_interest,shopping_mall",,,,,False,grid_classic_shopping_mall
ChIJh76DBOE_DW0R42iGCEo8mzc,Westgate Lifestyle Shopping Centre,-36.8137279,174.6094738,"57/61 Maki Street, Westgate, Auckland 0814, New Zealand","establishment,point_of_interest,shopping_mall",4.2,308.0,,,True,grid_classic_shopping_mall
ChIJxYj75qk_DW0RtXy_kuoCADM,Hobson Centre,-36.7973442,174.6480295,"124 Hobsonville Road, Hobsonville, Auckland 0618, New Zealand","establishment,point_of_interest,shopping_mall",4.3,437.0,+64 9 550 4040,http://www.hobsoncentre.co.nz/,True,grid_classic_shopping_mall
